,saversion,saverest,areasymbol,areaname,lkey,musym,muname,museq,mukey,comppct_r,compname,localphase,slope_r,cokey,hzdept_r,hzdepb_r,ksat_r,sandtotal_r,claytotal_r,silttotal_r,dbthirdbar_r,partdensity,wsatiated_r,chkey
438,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,26331560,119.0,203.0,28.0,60.6,21.0,18.4,1.35,,31.0,78524247
439,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,26331564,0.0,20.0,28.0,45.3,11.5,43.2,1.4,,36.0,78524275
440,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,26331564,20.0,81.0,28.0,45.3,11.5,43.2,1.45,,38.0,78524276
441,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,26331564,135.0,203.0,23.0,84.1,14.0,1.9,1.45,,38.0,78524277
442,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,26331564,81.0,135.0,28.0,84.1,14.0,1.9,1.45,,42.0,78524278
443,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,26331565,0.0,33.0,28.0,68.0,16.0,16.0,1.03,,45.0,78524258
444,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,26331565,33.0,66.0,28.0,65.1,19.0,15.9,1.2,,44.0,78524259
445,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,26331565,66.0,119.0,28.0,65.1,19.0,15.9,1.35,,32.0,78524260
446,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,26331565,119.0,203.0,28.0,63.4,20.0,16.6,1.35,,31.0,78524261
447,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,30,Whiteside,,12.0,26331566,0.0,28.0,28.0,45.3,11.5,43.2,1.4,,36.0,78524262
448,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,30,Whiteside,,12.0,26331566,28.0,94.0,9.0,39.8,22.5,37.7,1.45,,38.0,78524263
449,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,30,Whiteside,,12.0,26331566,94.0,152.0,23.0,64.8,19.0,16.2,1.48,,37.0,78524264
450,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,30,Urban land,rarely flooded,,26331710,,,,,,,,,,-1
451,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,60,Udorthents,rarely flooded,3.0,26331711,0.0,203.0,28.0,45.3,11.5,43.2,1.53,,28.0,78524547
452,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dellwood,occasionally flooded,3.0,26331712,0.0,21.0,28.0,68.5,10.0,21.5,1.4,,31.0,78524591
453,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dellwood,occasionally flooded,3.0,26331712,21.0,41.0,92.0,94.1,4.5,1.4,1.5,,15.0,78524589
454,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dellwood,occasionally flooded,3.0,26331712,41.0,203.0,92.0,91.0,2.5,6.5,1.5,,11.0,78524590
455,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Reddies,occasionally flooded,3.0,26331713,0.0,36.0,28.0,55.3,11.5,33.2,1.4,,35.0,78524593
456,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Reddies,occasionally flooded,3.0,26331713,36.0,66.0,28.0,67.5,11.5,21.0,1.45,,37.0,78524594
457,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Reddies,occasionally flooded,3.0,26331713,66.0,203.0,92.0,95.5,3.0,1.5,1.5,,19.0,78524592
458,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,26331714,0.0,10.0,28.0,49.0,21.0,30.0,1.3,,45.0,78524595
459,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,26331714,10.0,89.0,9.0,44.0,30.0,26.0,1.4,,43.0,78524596
460,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,26331714,122.0,203.0,9.0,81.0,9.0,10.0,1.3,,43.0,78524597
461,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,26331714,89.0,107.0,9.0,55.8,26.5,17.7,1.4,,42.0,78524598
462,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,26331714,107.0,122.0,28.0,63.3,17.0,19.7,1.45,,40.0,78524599
463,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,26331715,33.0,58.0,92.0,78.5,5.0,16.5,1.45,,38.0,78524600
464,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,26331715,58.0,89.0,92.0,82.5,8.5,9.0,1.45,,38.0,78524601
465,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,26331715,0.0,33.0,28.0,67.5,11.5,21.0,1.4,,35.0,78524603
466,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,26331715,89.0,203.0,92.0,95.5,3.0,1.5,1.5,,10.0,78524602
467,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dillard,rarely flooded,3.0,26331716,0.0,18.0,9.0,43.0,17.5,39.5,1.35,,41.0,78524604
468,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dillard,rarely flooded,3.0,26331716,18.0,127.0,9.0,33.5,30.0,36.5,1.5,,38.0,78524605
469,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dillard,rarely flooded,3.0,26331716,127.0,203.0,28.0,68.3,12.0,19.7,1.45,,39.0,78524606
470,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeC,"Wayah sandy loam, windswept, 8 to 15 percent slopes, stony",91,545885,85,Wayah,windswept,12.0,26331718,0.0,38.0,28.0,65.7,11.5,22.8,1.1,,44.0,78524524
471,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeC,"Wayah sandy loam, windswept, 8 to 15 percent slopes, stony",91,545885,85,Wayah,windswept,12.0,26331718,38.0,94.0,28.0,65.7,11.5,22.8,1.4,,34.0,78524525
472,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeC,"Wayah sandy loam, windswept, 8 to 15 percent slopes, stony",91,545885,85,Wayah,windswept,12.0,26331718,94.0,203.0,28.0,82.2,9.0,8.8,1.53,,28.0,78524526
473,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,85,Wayah,windswept,23.0,26331719,94.0,203.0,28.0,82.2,9.0,8.8,1.53,,27.0,78524527
474,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,85,Wayah,windswept,23.0,26331719,0.0,38.0,28.0,65.7,11.5,22.8,1.1,,42.0,78524528
475,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,85,Wayah,windswept,23.0,26331719,38.0,94.0,28.0,65.7,11.5,22.8,1.4,,30.0,78524529
476,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,10,Burton,windswept,23.0,26331720,0.0,46.0,28.0,65.7,11.5,22.8,1.2,,41.0,78524720
477,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,10,Burton,windswept,23.0,26331720,46.0,91.0,28.0,65.7,11.5,22.8,1.55,,30.0,78524721
478,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,10,Burton,windswept,23.0,26331720,91.0,203.0,0.0,,,,,,,78524722
479,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,5,Chestnut,windswept,23.0,26331721,0.0,15.0,28.0,70.9,12.5,16.6,1.48,,29.0,78524729
480,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,5,Chestnut,windswept,23.0,26331721,15.0,91.0,28.0,68.8,15.0,16.2,1.48,,31.0,78524730
481,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,5,Chestnut,windswept,23.0,26331721,91.0,203.0,7.0,,,,,,,78524728
482,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,0,Rock outcrop,,,26331722,0.0,203.0,0.035,,,,,,,78524723
483,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,5,Tanasee,very stony,40.0,26331723,0.0,18.0,28.0,65.7,11.5,22.8,1.2,,39.0,78524725
484,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,5,Tanasee,very stony,40.0,26331723,18.0,33.0,28.0,65.7,11.5,22.8,1.48,,28.0,78524726
485,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,5,Tanasee,very stony,40.0,26331723,33.0,79.0,28.0,65.7,11.5,22.8,1.48,,29.0,78524727
486,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,5,Tanasee,very stony,40.0,26331723,79.0,203.0,28.0,78.5,3.5,18.0,1.53,,28.0,78524724
487,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,85,Wayah,windswept,40.0,26331724,0.0,38.0,28.0,65.7,11.5,22.8,1.1,,42.0,78524530
488,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,85,Wayah,windswept,40.0,26331724,38.0,94.0,28.0,65.7,11.5,22.8,1.4,,30.0,78524531
489,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,85,Wayah,windswept,40.0,26331724,94.0,203.0,28.0,82.2,9.0,8.8,1.53,,27.0,78524532
490,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,10,Burton,windswept,40.0,26331725,0.0,46.0,28.0,65.7,11.5,22.8,1.2,,41.0,78524734
491,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,10,Burton,windswept,40.0,26331725,46.0,61.0,28.0,65.7,11.5,22.8,1.55,,30.0,78524736
492,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,10,Burton,windswept,40.0,26331725,61.0,203.0,0.035,,,,,,,78524735
